teenaged,teenage,adolescent,teenager,preteen,pubescent,teen,twentysomething,pimply,precocious,teenybopper
hiccup,hiccough,blip,snafu,glitch,hitch,mishap,malfunction,stutter,slowdown,misstep
fencer,swordsman,sabre,rapier,swordsmanship,archer,swordplay,hurdler,gymnast,judo,quarterstaff
shyly,timidly,coyly,demurely,nervously,hesitatingly,apologetically,wonderingly,nonchalantly,sweetly,cheekily
topoisomerase,endonuclease,nuclease,helicase,polymerase,camptothecin,exonuclease,telomerase,ribonuclease,mitotic,ribozyme
fingernail,toenail,fingertip,hangnail,nail,finger,pinkie,forefinger,cuticle,knuckle,bruise
scone,muffin,biscuit,shortbread,crumpet,croissant,oatcake,coffeecake,pastry,shortcake,brioche
scumbag,scum,bastard,scummy,cretin,thug,schmuck,despicable,shyster,asshole,jackass
unmanageable,manageable,unwieldy,uncontrollable,unruly,ungovernable,intractable,burdensome,unworkable,intolerable,uncontrolled
eep,eek,ow,argh,gah,aw,hah,heh,whee,ugh,shh
villainous,villain,dastardly,villainy,nefarious,malevolent,sinister,murderous,evil,diabolical,devious
reexamination,reconsideration,reassessment,reappraisal,examination,reevaluate,reissue,reinvention,reassess,revision,restatement
terrazzo,travertine,parquet,marble,stucco,flagstone,linoleum,terracotta,flooring,grout,precast
steadfastly,doggedly,resolutely,stubbornly,determinedly,staunchly,adamantly,ardently,steadfast,loyally,fervently
bookbinding,bookbinder,bindery,letterpress,metalworking,needlework,woodworking,woodcarving,vellum,dressmaking,cabinetmaking
abstention,abstain,abstainer,abstinence,vote,unanimity,renunciation,referendum,asceticism,passivity,disengagement
conservationist,environmentalist,ecologist,naturalist,conservation,biologist,ornithologist,zoologist,conservancy,environmentalism,activist
ruthlessly,mercilessly,brutally,savagely,viciously,cruelly,ruthless,relentlessly,systematically,methodically,ferociously
internalization,internalize,endocytosis,dissociation,phagocytosis,externality,inculcation,permeation,downregulation,permeabilization,conjugation
puppeteer,puppet,marionette,puppetry,ventriloquist,manipulator,magician,animator,ringmaster,muppet,illusionist
alleluia,hallelujah,antiphon,doxology,amen,hymn,psalm,canticle,paschal,liturgy,plainsong
homeobox,ectodermal,placode,paralogous,mesoderm,orthologue,homologue,somite,endoderm,pseudogene,chordate
afterword,epilogue,foreword,preface,postscript,book,epigraph,prefatory,prologue,author,memoir
monocyte,macrophage,leukocyte,lymphocyte,monocytic,neutrophil,granulocyte,myeloid,chemokine,eosinophil,proinflammatory
solidification,crystallization,coalescence,nucleation,disintegration,solidify,dissolution,extrusion,calcination,evaporation,formation
cranny,crevice,nook,alcove,cubbyhole,corner,every,burrow,furtively,ransack,crevasse
resuscitate,revive,resurrect,resuscitation,reanimate,reinvigorate,moribund,revitalize,rejuvenate,invigorate,comatose
actinic,ultraviolet,erythema,sunlamp,fluorescent,cutaneous,halogen,dermal,epidermal,urticaria,incandescent
toothless,impotent,ineffectual,feckless,toothy,gormless,spineless,dopey,feeble,gutless,mangy
rabbinical,rabbi,torah,priestly,theological,synagogue,ecclesiastical,homiletic,scriptural,kosher,biblical
gaffe,blunder,flub,miscue,blooper,misstep,gaff,snafu,indiscretion,mistake,misstatement
frankincense,myrrh,incense,sandalwood,benzoin,ambergris,balsam,spikenard,peppermint,unguent,attar
creosote,mesquite,soot,juniper,cedar,turpentine,cottonwood,sagebrush,chaparral,chimney,honeysuckle
cloakroom,loo,foyer,washbasin,anteroom,scullery,lavatory,lounge,bathroom,hallway,storeroom
flyover,overpass,flyby,underpass,expressway,helipad,airfield,viaduct,overfly,airbase,heliport
gunpoint,hostage,robbery,kidnap,kidnapping,kidnapper,robber,mugger,rob,ransom,gunfight
dimer,homodimer,monomer,heterodimer,hexamer,monomeric,oligomer,ligand,adduct,molecule,holoenzyme
telltale,unmistakable,discernible,discernable,detectable,distinctive,faint,noticeable,conspicuous,distinguishable,fleck
flout,violate,defy,contravene,flaunt,disobey,transgress,disregard,spurn,subvert,circumvent
beachwear,swimsuit,bikini,beach,sportswear,sarong,lingerie,kaftan,beachside,nightwear,apparel
madcap,zany,wacky,riotous,uproarious,manic,screwball,slapstick,whacky,absurdist,harebrained
parsnip,salsify,rutabaga,kohlrabi,leek,beetroot,turnip,fennel,rhubarb,courgette,gratin
scald,scorch,boil,chilblain,pasteurize,drench,erysipelas,burn,parboil,curdle,decoction
hypoxic,oxygenation,ischemic,ventilatory,oxygen,hyperbaric,anaerobic,hyperthermic,cardiopulmonary,hypertrophic,respiratory
couturier,couture,dressmaker,milliner,clothier,atelier,designer,seamstress,dressmaking,haberdasher,millinery
impersonator,impersonation,impersonate,ventriloquist,impostor,imitator,entertainer,comedian,wannabe,crooner,faker
unworkable,impractical,untenable,impracticable,workable,unsustainable,uneconomic,ludicrous,wrongheaded,ineffective,unrealistic
crabby,grouchy,cranky,grumpy,irritable,grump,ornery,snappish,snippy,crotchety,pissy
confidant,confidante,confide,mentor,ally,protege,adviser,friend,confessor,advisor,playmate
voracious,insatiable,ravenous,rapacious,omnivorous,insatiably,gluttonous,rabid,carnivorous,voracity,ferocious
burlap,raffia,jute,twine,tulle,oilcloth,cheesecloth,tablecloth,sisal,linen,wreath
phagocytosis,phagocyte,macrophage,endocytosis,neutrophil,apoptosis,leukocyte,lymphocyte,monocyte,cytotoxicity,lysis
rescuer,rescue,savior,hero,captor,paramedic,firefighter,bystander,protector,deliverer,kayaker
aqualung,scuba,aquanaut,diver,frogman,narcosis,nautilus,underwater,hyperbaric,snorkel,choky
remoteness,vastness,proximity,nearness,closeness,solitude,smallness,sparseness,seclusion,isolation,unfamiliarity
togetherness,oneness,unity,camaraderie,comradeship,cohesion,conviviality,teamwork,closeness,mutuality,brotherhood
sulk,mope,pout,wallow,sulkily,sulky,grumble,whine,gloat,grump,sullen
balmy,chilly,sunny,muggy,frigid,cloudless,blustery,unseasonably,humid,wintry,breezy
podiatrist,podiatry,chiropodist,orthopedist,chiropractor,dermatologist,chiropody,optometrist,osteopath,bunion,doctor
senescence,senescent,apoptosis,abscission,diapause,decrepitude,climacteric,senility,dormancy,proliferative,mitosis
unimpressed,unconvinced,aghast,crestfallen,incredulous,uninterested,unimpressive,unmoved,unconcerned,disdainful,skeptical
ravenous,voracious,hungry,insatiable,rapacious,gluttonous,carnivorous,rabid,devour,bloodthirsty,cannibalistic
elution,elute,eluate,chromatography,adsorption,analyte,sepharose,quantitation,acetonitrile,centrifugation,sorbent
camphor,sandalwood,incense,benzoin,menthol,phenol,naphthalene,turpentine,benzoic,eucalyptus,aniseed
savagery,barbarity,barbarism,brutality,savage,ferocity,inhumanity,barbaric,depravity,ruthlessness,cruelty
nuthatch,woodpecker,chickadee,titmouse,redstart,warbler,chaffinch,wren,sapsucker,towhee,kinglet
coming,come,comin,going,happening,fruition,oncoming,upcoming,imminent,ahead,soon
prokaryotic,eukaryotic,prokaryote,archaeal,eukaryote,bacterial,metazoan,microbial,archaea,cyanobacterial,unicellular
weeknight,weekday,midweek,dinner,primetime,night,evening,potluck,nightly,weekend,daytime
prankster,prank,trickster,mischievous,troublemaker,impish,joker,goofball,hoaxer,puckish,miscreant
naturism,nudism,nudist,nudity,prudery,lesbianism,exhibitionist,nude,topless,exhibitionism,nakedness
jettison,abandon,eschew,discard,relegate,dismantle,retool,stow,foist,uncouple,forego
tearful,teary,weepy,distraught,sorrowful,inconsolable,heartrending,heartbroken,mournful,despondent,disconsolate
betwixt,between,selfsame,hither,anent,thither,belike,twelvemonth,athwart,ofttimes,nigh
unmistakably,unmistakable,distinctly,distinctively,undeniably,recognizably,strikingly,indisputably,palpably,plainly,distinctive
postsynaptic,presynaptic,excitatory,neuronal,cholinergic,axonal,striatal,muscarinic,neurotransmitter,hippocampal,dopaminergic
heterologous,recombinant,homologous,chimeric,immunogenic,polypeptide,transgene,antigen,antigenic,adenoviral,immunogenicity
dyspnea,dyspnoea,breathlessness,pruritus,pyrexia,hypotension,tachycardia,ventilatory,pulmonary,cardiopulmonary,inspiratory
thunderous,roar,thunderclap,ferocious,raucous,stentorian,sonorous,rumbling,cacophonous,rapturous,bombastic
fabulously,fantastically,wonderfully,gorgeously,marvelously,terrifically,delightfully,amazingly,deliciously,magnificently,splendidly
overblown,unfounded,melodramatic,unwarranted,hyperbolic,alarmist,ludicrous,hyperbole,ridiculous,laughable,bombastic
claymore,broadsword,halberd,sword,rapier,falchion,grenade,lancer,longbow,weapon,dirk
hyphenation,hyphenate,hyphen,syllabification,punctuation,diacritic,apostrophe,headword,orthography,syntax,indentation
toleration,tolerance,liberality,intolerance,tolerant,pluralism,intolerant,lenity,permissiveness,forbearance,acquiescence
individualist,individualistic,individualism,communitarian,egoist,collectivism,conformist,anarchistic,libertarian,egalitarian,altruist
wiggly,squiggly,wobbly,jiggly,wiggle,squiggle,fidgety,bouncy,jumpy,crinkly,giggly
genocidal,murderous,genocide,homicidal,supremacist,imperialist,bloodthirsty,imperialistic,psychopathic,colonialist,extermination
intravascular,extravascular,vasculature,percutaneous,hemodynamic,perfusion,catheter,venous,vascular,microvascular,intracranial
furlough,layoff,sabbatical,commissary,vacation,parole,deputation,retrenchment,probation,reprieve,sequestration
velveteen,velvet,velour,velvety,corduroy,satiny,satin,pleather,flannelette,taffeta,sateen
nonpayment,arrears,delinquent,noncompliance,delinquency,payment,prepayment,distraint,unpaid,defaulter,creditor
tricot,nylon,jacquard,velour,polyester,satin,rayon,pullover,blouson,crochet,taffeta
corrigendum,erratum,retraction,emendation,addendum,recantation,ibidem,demarche,typo,revision,intimation
vasodilator,vasoactive,vasoconstriction,adrenergic,vasopressor,adenosine,antihypertensive,diuretic,acetylcholine,relaxant,hemodynamic
daybook,diary,journal,cashbook,logbook,ledger,almanac,diarist,notebook,miscellany,scrapbook
inexhaustible,boundless,limitless,illimitable,superabundant,infinite,fathomless,unfailing,unending,superabundance,inextinguishable
clothesline,turnbuckle,laundry,dryer,laundromat,dropkick,clothespin,washtub,hanging,hang,hammock
canny,shrewd,astute,savvy,wily,cunning,adroit,sly,clever,perspicacious,deft
parabola,hyperbola,parabolic,conic,ellipse,quadratic,bisector,parallelogram,concave,trapezoid,trigonometric
pianoforte,violoncello,cembalo,piano,harpsichord,spinet,clavichord,pianola,violin,cantabile,musicale
telephonic,telephone,telephony,telecommunication,telegraphic,teleconference,telemarketing,interoffice,electronic,telex,interpersonal
firmament,starry,empyrean,luminary,celestial,effulgence,starlit,sky,star,expanse,welkin
scuffle,altercation,fracas,brawl,tussle,fistfight,squabble,skirmish,fisticuffs,donnybrook,quarrel
ribonuclease,peptidase,exonuclease,trypsin,endonuclease,protease,proteinase,polypeptide,hydrolase,ribozyme,nuclease
taiga,boreal,tundra,arctic,permafrost,steppe,dacha,coniferous,marten,tamarack,muskeg
cerulean,azure,aquamarine,ultramarine,periwinkle,blue,crimson,violet,emerald,iridescent,turquoise
bilberry,elderberry,vaccinium,blackcurrant,meadowsweet,blueberry,berry,damson,hawthorn,sloe,elderflower
interrelationship,interrelation,interdependence,interdependent,interrelate,interplay,inseparability,relation,symbiotic,mutuality,relatedness
thoroughness,diligence,professionalism,thoughtfulness,meticulous,thorough,exactness,rigor,timeliness,carefulness,completeness
goldfinch,finch,mockingbird,blackbird,chickadee,titmouse,sparrow,nuthatch,starling,grackle,oriole
inborn,innate,congenital,predisposition,instinctive,inherent,instinctual,intrinsic,instinct,latent,hereditary
weeklong,monthlong,daylong,yearlong,biannual,extravaganza,inaugural,grueling,annual,semiannual,bacchanal
levitate,telekinesis,psychokinesis,hypnotize,hover,midair,hallucinate,vaporize,transfigure,summon,conjure
newness,novelty,unfamiliarity,freshness,excitement,unexpectedness,familiarity,strangeness,shininess,deadness,anew
bearable,tolerable,unbearable,endurable,unendurable,intolerable,enjoyable,miserable,painful,unbearably,pleasant
uninspired,unimaginative,lackluster,bland,mediocre,insipid,forgettable,unimpressive,listless,boring,spiritless
pigskin,gridiron,football,cowhide,goatskin,calfskin,leather,sheepskin,quarterback,sandlot,jockstrap
russet,crimson,tawny,flaxen,coppery,brown,reddish,ruddy,auburn,ochre,doeskin
specie,specimen,genus,currency,creature,habitat,exportation,taxon,coelenterate,organism,fauna
krill,plankton,zooplankton,kelp,anchovy,pelagic,herring,beluga,squid,seaweed,fulmar
hothouse,greenhouse,glasshouse,hotbed,fecund,subtropical,incubator,airless,climate,milieu,fetid
milkweed,dogbane,jewelweed,cattail,wildflower,goldenrod,fireweed,swallowtail,tansy,phlox,lantana
encircle,surround,engulf,enfold,circumscribe,enclose,encase,entrap,besiege,adorn,entwine
patella,ligament,kneecap,tendon,tibia,femur,condyle,meniscus,scapula,cartilage,knee
skein,yarn,hank,shawl,merino,swatch,mohair,dishcloth,bobbin,knit,wool
nonhuman,human,animal,mammalian,sentient,sentience,sapient,inanimate,humanoid,anthropocentric,hominid
mettle,fortitude,test,moxie,litmus,prowess,gumption,acumen,indomitable,dauntless,courage
moldy,mouldy,musty,rancid,stinky,smelly,stale,mildew,rotten,crusty,soggy
relegation,demotion,premiership,ignominy,playoff,league,damnation,promotion,managerial,irrelevance,oblivion
couplet,quatrain,lyric,poem,verse,stanza,pentameter,epigram,sonnet,rhyme,aphorism
placket,armhole,neckline,neckband,bodice,hemline,hem,pleat,zipper,waistband,collar
devalue,cheapen,debase,denigrate,demean,undervalue,devaluation,depreciate,undermine,overvalue,diminish
arthropod,invertebrate,insect,arachnid,vertebrate,crustacean,metazoan,nematode,larval,entomological,gastropod
levodopa,dopaminergic,risperidone,dopamine,antipsychotic,doxazosin,pyridoxine,neuroleptic,clozapine,tacrolimus,prodrug
foretell,portend,presage,prognosticate,predict,forebode,foresee,foreshadow,augury,augur,portent
lysate,homogenate,supernatant,immunoprecipitate,lysed,immunoprecipitated,antibody,eluate,immunoprecipitation,immunoblot,transfected
bigoted,bigot,hateful,racist,homophobic,bigotry,xenophobic,intolerant,reactionary,ignorant,chauvinistic
discordant,dissonant,discordance,inharmonious,concordant,cacophonous,incongruous,atonal,discrepant,harmonious,cacophony
rationalist,rationalism,rationalistic,humanist,materialist,secularist,theistic,rationality,empiricism,theist,atheist
replaytv,firewire,vcr,ethernet,tuner,playstation,router,ghz,playback,usenet,wordperfect
proteolysis,proteolytic,proteasomal,ubiquitination,hydrolysis,plasmin,proteasome,denaturation,phosphorylation,dephosphorylation,ubiquitylation
oriel,gable,transept,fanlight,tracery,gabled,pediment,nave,dormer,chancel,apse
forbear,withal,avow,fain,belike,entreat,forebear,enjoin,burthen,peradventure,expostulate
resorption,maxilla,osteoclast,osseous,calcification,cementum,trabecular,condyle,osteoblast,gingival,ossification
malady,ailment,affliction,incurable,disease,infirmity,illness,symptom,sickness,malaise,hypochondria
antimatter,neutrino,antiproton,antiparticle,positron,subatomic,deuterium,quark,photon,neutron,antineutrino
electromagnetism,electromagnetic,electrodynamics,gravitation,magnetism,electromagnet,electrodynamic,electrostatics,gravitational,relativity,aether
brahmin,sadhu,pandit,caste,outcaste,mahatma,mendicant,cowherd,dhoti,swami,monk
quinine,antimalarial,cinchona,citrate,malaria,thiazide,malarial,cyclase,erectile,chloroquine,strychnine
pedophilia,pedophile,molestation,homosexuality,bestiality,necrophilia,incest,sodomy,pornography,molester,homosexual
wayfarer,wanderer,wayfaring,vagabond,pilgrim,sojourner,traveller,sunglasses,mendicant,sunglass,traveler
beanstalk,giantess,sapling,bean,ladder,toadstool,ogre,dwarf,leprechaun,crane,stepladder
liberalize,liberalization,deregulate,modernize,democratize,curtail,legalize,nationalize,decriminalize,decentralize,privatize
grog,rum,flagon,booze,tankard,hooch,firewater,liquor,brandy,matey,toddy
paleontologist,paleontology,zoologist,geologist,archeologist,archaeologist,dinosaur,biologist,tyrannosaur,scientist,triceratops
flume,weir,sluice,spillway,penstock,culvert,chute,waterfall,eddy,dipper,rill
immunosuppression,immunosuppressive,immunologic,immunodeficiency,autoimmunity,immunological,tacrolimus,allograft,immunocompromised,immunocompetent,costimulation
convexity,concavity,convex,curvature,concave,extremal,tangency,symmetric,theorem,invariant,conic
resentful,angry,distrustful,mistrustful,resentment,jealous,ungrateful,sullen,resent,spiteful,envious
complementation,complementarity,mutagenesis,heterologous,conjugation,overexpression,coexpression,epistatic,transformant,allelic,bipartite
saintly,saintliness,saint,pious,virtuous,angelic,sanctimonious,beatific,sainthood,benevolent,ascetic
endoscope,catheter,cannula,lumen,eyepiece,ophthalmoscope,pylorus,forceps,laryngoscope,esophagus,duodenum
aught,perchance,forsooth,nought,shouldst,haply,aright,peradventure,fain,couldst,verily
gangland,gangster,mobster,underworld,hoodlum,mafioso,mob,gangsta,thug,gang,racketeer
spatter,splatter,splotch,puddle,splat,dripping,drip,spray,spittle,speckle,bloodstain
nonfat,yogurt,decaf,milk,cappuccino,buttermilk,mocha,grande,creamer,yoghurt,butterfat
grubby,grimy,grotty,tatty,dirty,filthy,scruffy,mucky,squalid,grungy,scabby
comport,conform,correspond,befit,bespeak,vindicate,construe,avow,engraft,adhere,betoken
soliloquy,monologue,peroration,diatribe,oration,tirade,harangue,eulogy,disquisition,philippic,declamation
tamp,tamper,dampen,roil,flatten,squelch,pulverize,foment,rile,quell,douse
repairman,handyman,plumber,technician,repairer,serviceman,electrician,mechanic,repair,locksmith,carpenter
telepathic,telepathy,psychic,clairvoyant,clairvoyance,telekinesis,astral,precognition,sentient,superhuman,humanoid
transaminase,aminotransferase,transferase,dehydrogenase,aspartate,dehydratase,hydrolase,decarboxylase,synthetase,alanine,lipase
readjustment,adjustment,readjust,realignment,reorganization,reassessment,maladjustment,upheaval,restructuring,dislocation,reconfiguration
melange,mishmash,hodgepodge,pastiche,conglomeration,jumble,kaleidoscopic,concoction,mix,medley,motley
hoopla,hullabaloo,hubbub,brouhaha,hype,fanfare,ballyhoo,furor,kerfuffle,fuss,commotion
trilateral,bilateral,multilateral,tripartite,quadripartite,intergovernmental,quadrilateral,interagency,unilateral,triangular,bipartite
vacuolar,vacuole,lysosomal,cytosolic,cytoplasmic,vesicular,intracellular,endoplasmic,vacuolation,organelle,perinuclear
quarterfinal,semifinal,unseeded,tournament,matchup,tourney,playoff,rematch,qualifier,showdown,tiebreaker
ureter,urethra,tubule,urethral,duodenum,biliary,pylorus,glomerulus,bladder,catheter,gallbladder
kindle,amazon,paperback,nook,hardback,tinder,flame,fire,hardcover,lit,bookstore
palindrome,anagram,permutation,concatenation,homophone,recursion,wordplay,acrostic,homonym,factorial,cryptogram
aftertaste,astringency,bitterness,sweetish,astringent,sweetness,spiciness,peppery,smokiness,acrid,aroma
deceiver,liar,seducer,deception,deceitful,betrayer,charlatan,falsehood,deceive,deceit,slanderer
abrogate,abrogation,nullify,abolish,annul,supersede,contravene,abridge,usurp,curtail,repudiate
broomstick,broom,wand,witch,swatter,flyswatter,dowel,scarecrow,hayfork,quarterstaff,duster
knave,churl,blackguard,rascal,sirrah,scoundrel,caitiff,wretch,knavery,bawd,prithee
booger,snot,goober,nose,nostril,turd,poop,stinky,poo,gunk,cootie
immunogen,antibody,antigen,immunogenic,epitope,antiserum,peptide,polypeptide,immunogenicity,recombinant,antigenic
cluck,squawk,cackle,bleat,hen,chicken,harrumph,titter,peck,coo,chirp
refuel,recharge,fuel,replenish,refill,regroup,rearm,sightsee,restock,recuperate,rejuvenate
psychosomatic,psychogenic,hypochondria,psychological,neurological,neurosis,neurasthenia,somatic,mental,hypochondriac,malady
kidnapping,abduction,kidnap,kidnapper,murder,extortion,abduct,robbery,blackmail,hostage,molestation
frictional,friction,deformation,lubrication,hydrodynamic,abrasion,asperity,shear,annular,tensile,coefficient
loach,goby,angelfish,carp,guppy,goldfish,fish,wrasse,eel,snakehead,catfish
philately,philatelic,philatelist,numismatics,numismatic,imperforate,stamp,postmark,postal,ornithology,hobby
repairable,reparable,repair,restorable,irreparable,repairer,replaceable,unserviceable,airworthy,recoverable,useable
prefectural,prefecture,shogunate,provincial,municipal,zelkova,municipality,national,antinuclear,secretariat,regional
loathsome,odious,detestable,vile,despicable,contemptible,wretched,abominable,repugnant,repulsive,noisome
abduct,kidnap,abduction,molest,terrorize,assassinate,detain,kidnapping,enslave,entrap,decapitate
overhear,eavesdrop,earshot,whispering,mutter,conversation,hear,mishear,interject,mumble,blurt
althea,angelica,camellia,veronica,oleander,morus,belladonna,hollyhock,myrtle,begonia,azalea
woodblock,woodcut,linocut,letterpress,mezzotint,intaglio,photogravure,aquatint,lithograph,gouache,polychrome
skinless,boneless,flesh,uncooked,fleshy,skin,headless,debone,chicken,fillet,meat
sauerkraut,kraut,cabbage,kielbasa,coleslaw,horseradish,borscht,wurst,slaw,sausage,schnitzel
instigator,initiator,ringleader,troublemaker,instigation,provocateur,instigate,conspirator,peacemaker,aggressor,facilitator
muskrat,beaver,nutria,raccoon,woodchuck,mink,trapper,opossum,racoon,stoat,otter
stealthy,stealth,sneaky,stealthily,covert,surreptitious,inconspicuous,sly,furtive,secretive,insidious
fertilize,fertilization,fertilizer,inseminate,topdress,aerate,irrigate,pollinate,mow,fertile,impregnate
upswing,uptick,resurgence,upturn,downturn,upsurge,downswing,surge,trend,nosedive,resurgent
hooligan,hoodlum,rowdy,thug,ruffian,miscreant,troublemaker,skinhead,rascal,loutish,wanker
gunnery,gunner,marksmanship,artillery,ordnance,naval,quarterdeck,battleship,seamanship,squadron,armament
dyspepsia,indigestion,peptic,dyspeptic,catarrh,gastritis,constipation,rheumatism,bilious,heartburn,neuralgia
digestible,palatable,indigestible,digest,comprehensible,concise,succinct,digestibility,nutritious,undigested,pithy
pyrolysis,gasification,calcination,biomass,combustion,hydrolysis,carbonaceous,adsorption,catalysis,fractionation,incineration
apologist,propagandist,hater,apologetics,sycophant,shill,apologia,sympathizer,fanboy,zealot,ideologue
gynecologist,obstetrician,doctor,gynecology,dermatologist,gynecological,internist,endocrinologist,physician,pediatrician,psychiatrist
tomboy,girly,girlish,girlie,butch,boyish,ladylike,girl,femininity,bookworm,mannish
candidly,bluntly,truthfully,candid,openly,eloquently,succinctly,soberly,plainly,cogently,lucidly
honorably,nobly,honorable,dishonorable,creditably,respectfully,gallantly,courteously,justly,humbly,respectably
shifty,duplicitous,twitchy,devious,sneaky,wily,sly,untrustworthy,cagey,shady,slithery
attentional,perceptual,cognitive,cortical,auditory,distractor,cognition,phonological,neural,prefrontal,inhibitory
attractant,pheromone,attractor,chemoattractant,repellent,odorant,chemotactic,odor,scent,bait,insecticide
footbridge,viaduct,walkway,bridge,underpass,footpath,trestle,causeway,embankment,riverbank,overpass
dilate,dilation,distend,constrict,dilatation,occlude,palpitate,redden,widen,perfuse,foreshorten
massless,electrodynamics,neutrino,gravitational,photon,diamagnetic,gravitation,relativistic,chiral,antiparticle,quark
intimation,insinuation,inkling,avowal,indication,allusion,acknowledgment,presentiment,implication,telegram,peremptory
lemming,dupe,herd,sycophant,bozo,dimwit,rabid,idiot,numbskull,conformist,brainless
laminin,fibronectin,integrin,proteoglycan,thrombospondin,fibrinogen,glycosaminoglycan,fibroblast,cytokeratin,glycoprotein,collagen
neurotoxicity,neurotoxic,toxicity,cytotoxicity,neurodegenerative,neuroprotective,encephalopathy,dopaminergic,neurotoxin,cholinergic,toxicant
lipopolysaccharide,endotoxin,endotoxic,macrophage,endotoxemia,polysaccharide,proinflammatory,siderophore,glycopeptide,mycobacterial,lipoprotein
cyanobacteria,cyanobacterial,algal,photosynthetic,archaea,alga,diatom,prokaryote,archaeon,unicellular,bacteria
geostationary,satellite,orbit,geocentric,comsat,geodetic,terrestrial,radiosonde,orbital,radiolocation,equatorial
insurable,insurance,policyholder,insurer,reinsure,uninsured,insure,deductible,indemnity,underwriter,repairable
obstinate,stubborn,obdurate,obstinacy,intransigent,stubbornness,truculent,obstreperous,recalcitrant,headstrong,obduracy
earthwork,excavation,tumulus,revetment,embankment,culvert,breastwork,rampart,cofferdam,megalithic,fortification
retinoblastoma,medulloblastoma,neuroblastoma,rhabdomyosarcoma,retinopathy,glioma,glaucoma,glioblastoma,strabismus,intraocular,choroid
serology,serological,seronegative,seropositivity,histopathology,seropositive,cytology,bacteriology,histology,immunohistochemistry,immunoperoxidase
buttock,thigh,butt,groin,tush,abdomen,crotch,fanny,liposuction,hipbone,arse
gregarious,affable,talkative,sociable,garrulous,jovial,voluble,taciturn,chatty,ebullient,easygoing
torrential,downpour,rainstorm,deluge,rain,cloudburst,stormy,unrelenting,thunderous,thunderstorm,hailstorm
farmstead,farmhouse,homestead,farm,barn,farmyard,hayfield,outbuilding,smallholding,byre,creamery
missus,fella,hubby,bloke,bugger,wife,telly,yer,menfolk,matey,blimey
inconsiderate,rude,discourteous,thoughtless,disrespectful,tactless,obnoxious,impolite,selfish,ungrateful,boorish
scamper,scurry,skitter,saunter,cavort,clamber,gambol,amble,prance,frolic,traipse
hokey,corny,cheesy,cornball,schmaltzy,gimmicky,trite,kitschy,goofy,chintzy,hokum
endocytosis,phagocytosis,lysosome,ubiquitination,ubiquitylation,internalization,vesicle,intracellular,cytokinesis,lysosomal,vacuole
warlike,bellicose,militaristic,barbarous,bloodthirsty,peaceable,militarist,belligerent,valorous,savage,sanguinary
posthumously,posthumous,retroactively,sainthood,honor,encomium,honorably,martyr,belatedly,eulogy,retrospectively
geode,calcite,agate,amethyst,crystal,quartz,fluorite,opal,malachite,gemstone,pyrite
suet,lard,birdseed,mincemeat,tallow,hominy,nuthatch,forcemeat,mutton,capon,venison
barbarous,barbaric,savage,barbarity,barbarism,impious,sanguinary,inhuman,abominable,savagery,uncouth
runabout,cruiser,powerboat,pontoon,skiff,starship,dinghy,roadster,trawler,boat,sedan
eggnog,nog,wassail,brandy,rum,liqueur,fruitcake,bourbon,schnapps,yule,nutmeg
anther,another,nother,pistil,stamen,sepal,bract,ovule,ovary,pedicel,inflorescence
scrapie,prion,infectivity,brucellosis,spongiform,rinderpest,spirochete,pathogenicity,mycoplasma,antigenic,psittacosis
mufti,imam,mullah,fatwa,caliph,emir,sultan,mosque,ayatollah,jihad,gendarme
quadrilateral,equilateral,rhombus,parallelogram,trapezium,triangular,trapezoid,triangle,isosceles,parallelepiped,quadrangular
confucian,occidental,authoritarian,shaolin,feudal,oriental,samurai,scholasticism,egalitarianism,filial,communist
demean,belittle,denigrate,disparage,humiliate,vilify,debase,defame,trivialize,deride,impugn
purist,traditionalist,fanatic,diehard,connoisseur,stickler,snob,pragmatist,aficionado,enthusiast,nitpicker
freestone,limestone,sandstone,ashlar,tufa,limonite,schist,shagbark,peach,quartzite,granite
formulaic,trite,rote,predictable,repetitious,repetitive,bland,unimaginative,predicable,banal,insipid
delisting,delist,liquidation,debarment,divestiture,selloff,listing,extirpation,takeover,removal,revocation
answerable,accountable,beholden,culpable,responsible,liable,absolve,unanswerable,imputable,unaccountable,appertain
inky,ink,sooty,dusky,papery,velvety,brambly,dark,mucky,spidery,tenebrous
triplicate,quadruplicate,duplicate,assay,requisition,photocopy,duplication,paperwork,legibly,microtiter,immunoblot
sepulchre,sepulcher,tomb,sepulchral,sarcophagus,mausoleum,churchyard,tumulus,privily,kalends,crypt
stickiness,sticky,tackiness,slipperiness,gluey,adhesion,viscosity,adhesive,elasticity,shininess,gooey
cataclysmic,catastrophic,calamitous,cataclysm,apocalyptic,catastrophe,epochal,climactic,disastrous,momentous,calamity
derision,scorn,ridicule,derisive,mockery,disdain,opprobrium,scornful,disparagement,distain,execration
dutifully,obediently,assiduously,diligently,blithely,studiously,gleefully,happily,faithfully,gamely,cheerfully
emollient,moisturizer,lotion,demulcent,unguent,oleaginous,balm,unctuous,astringent,calendula,hyaluronic
frisk,detain,grope,contraband,nightstick,unconstitutional,accost,fondle,counterterrorism,jaywalk,dragnet
falconry,falconer,falcon,archery,ornithology,taxidermy,gyrfalcon,raptor,kestrel,horsemanship,horseracing
chink,armour,armor,clink,glint,sliver,fleck,clatter,weeny,blear,crack
